ID;LON;LAT;ag
273975;14,1151;38,3538;0,0719
273976;14,1407;38,3537;0,0723
273977;14,1663;38,3535;0,0727
273978;14,1918;38,3534;0,0731
273979;14,2174;38,3532;0,0737
273980;14,243;38,353;0,0743
273981;14,2685;38,3528;0,075
273982;14,2941;38,3527;0,0758
273983;14,3197;38,3525;0,0766
273984;14,3452;38,3523;0,0776
273985;14,3708;38,3521;0,0786
273986;14,3964;38,3519;0,0799
273987;14,422;38,3516;0,0815
273988;14,4475;38,3514;0,0833
273989;14,4731;38,3512;0,0854
273990;14,4987;38,351;0,0879
273991;14,5242;38,3507;0,0908
273992;14,5498;38,3505;0,094
273993;14,5754;38,3502;0,0978
273994;14,6009;38,35;0,1025
273995;14,6265;38,3497;0,1085
273996;14,6521;38,3494;0,1155
273997;14,6776;38,3492;0,1238
273998;14,7032;38,3489;0,1334
273999;14,7288;38,3486;0,1437
274000;14,7543;38,3483;0,1542
274001;14,7799;38,348;0,164
274002;14,8054;38,3477;0,1726
274003;14,831;38,3474;0,1793
274004;14,8566;38,3471;0,1846
274005;14,8822;38,3467;0,1883
274006;14,9077;38,3464;0,1906
274007;14,9333;38,3461;0,1917
274008;14,9588;38,3457;0,1918
274009;14,9844;38,3454;0,1908
274010;15,01;38,345;0,1887
274011;15,0355;38,3447;0,1854
274012;15,0611;38,3443;0,1805
274013;15,0867;38,3439;0,1744
274014;15,1122;38,3436;0,167
274015;15,1378;38,3432;0,1587
274016;15,1634;38,3428;0,1506
274017;15,1889;38,3424;0,1428
274018;15,2145;38,342;0,1364
274019;15,24;38,3416;0,1316
274020;15,2656;38,3412;0,1282
274021;15,2912;38,3408;0,1264
274022;15,3167;38,3403;0,126
274023;15,3423;38,3399;0,1272
274024;15,3678;38,3395;0,1297
274025;15,3934;38,339;0,1333
274026;15,419;38,3386;0,1379
274027;15,4445;38,3381;0,1436
274028;15,4701;38,3376;0,1502
274029;15,4956;38,3372;0,1573
274030;15,5212;38,3367;0,1659
274031;15,5467;38,3362;0,1716
274032;15,5723;38,3357;0,178
274033;15,5979;38,3352;0,1814
274034;15,6234;38,3347;0,1869
274035;15,649;38,3342;0,1924
274036;15,6745;38,3337;0,1987
274037;15,7001;38,3332;0,208
274038;15,7256;38,3327;0,2192
274039;15,7512;38,3322;0,2325
274040;15,7767;38,3316;0,2436
274041;15,8023;38,3311;0,2525
274042;15,8279;38,3305;0,2582
274043;15,8534;38,33;0,2617
274044;15,8789;38,3294;0,2656
274045;15,9045;38,3289;0,2669
274046;15,9301;38,3283;0,2677
274047;15,9556;38,3277;0,2679
274048;15,9812;38,3271;0,2674
274049;16,0067;38,3265;0,2668
274050;16,0323;38,326;0,2621
274051;16,0578;38,3253;0,2584
274052;16,0834;38,3247;0,2542
274053;16,1089;38,3241;0,2455
274054;16,1345;38,3235;0,2369
274055;16,16;38,3229;0,2288
274056;16,1856;38,3223;0,2215
274057;16,2111;38,3216;0,2152
274058;16,2366;38,321;0,2092
274059;16,2622;38,3203;0,2029
274060;16,2877;38,3197;0,1962
274061;16,3133;38,319;0,1888
274062;16,3388;38,3183;0,1804
274063;16,3643;38,3177;0,1715
274064;16,3899;38,317;0,1609
274065;16,4155;38,3163;0,1509
274066;16,441;38,3156;0,1413
274067;16,4665;38,3149;0,1335
274068;16,4921;38,3142;0,1266
274069;16,5176;38,3135;0,1205
274070;16,5432;38,3128;0,1156
274071;16,5687;38,3121;0,1112
274072;16,5942;38,3113;0,1071
274073;16,6198;38,3106;0,1034
274074;16,6453;38,3099;0,1001
274075;16,6708;38,3091;0,0974
274076;16,6964;38,3084;0,0949
274077;16,7219;38,3076;0,0926
274078;16,7475;38,3068;0,0904
274079;16,773;38,3061;0,0881
274080;16,7985;38,3053;0,0858
274081;16,8241;38,3045;0,0838
274082;16,8496;38,3037;0,082
274083;16,8751;38,3029;0,0802
274084;16,9007;38,3021;0,0786
274085;16,9262;38,3013;0,0771
274086;16,9517;38,3005;0,0756
274087;16,9773;38,2997;0,0742
274088;17,0028;38,2989;0,0728
274089;17,0283;38,2981;0,0716
274090;17,0538;38,2972;0,0704
274091;17,0794;38,2964;0,0693
274092;17,1049;38,2955;0,0681
274093;17,1304;38,2947;0,0669
274094;17,156;38,2938;0,0656
274095;17,1815;38,2929;0,0644
274096;17,207;38,2921;0,0632
274440;11,84;38,3227;0,026
274441;11,8656;38,3231;0,0264
274442;11,8912;38,3235;0,0268
274443;11,9167;38,3239;0,0272
274444;11,9422;38,3243;0,0276
274445;11,9678;38,3246;0,028
274446;11,9934;38,325;0,0284
274447;12,0189;38,3253;0,0288
274448;12,0445;38,3257;0,0292
274449;12,07;38,326;0,0296
274450;12,0956;38,3264;0,03
274451;12,1211;38,3267;0,0304
274452;12,1467;38,327;0,0308
274453;12,1722;38,3273;0,0312
274454;12,1978;38,3276;0,0316
274455;12,2234;38,3279;0,032
274456;12,2489;38,3282;0,0325
274457;12,2745;38,3285;0,033
274458;12,3;38,3288;0,0336
274459;12,3256;38,3291;0,0342
274460;12,3512;38,3294;0,0348
274461;12,3767;38,3296;0,0354
274462;12,4023;38,3299;0,0361
274463;12,4278;38,3302;0,0369
274464;12,4534;38,3304;0,0377
274465;12,479;38,3307;0,0385
274466;12,5045;38,3309;0,0393
274467;12,5301;38,3311;0,0403
274468;12,5556;38,3314;0,0414
274469;12,5812;38,3316;0,0426
274470;12,6068;38,3318;0,0438
274471;12,6323;38,332;0,0451
274472;12,6579;38,3322;0,0464
274473;12,6835;38,3324;0,0477
274474;12,709;38,3326;0,049
274475;12,7346;38,3328;0,0504
274476;12,7601;38,3329;0,0518
274477;12,7857;38,3331;0,0531
274478;12,8112;38,3333;0,0545
274479;12,8368;38,3334;0,0559
274480;12,8624;38,3336;0,0574
274481;12,8879;38,3337;0,0589
274482;12,9135;38,3339;0,0605
274483;12,939;38,334;0,0624
274484;12,9646;38,3341;0,0644
274485;12,9902;38,3343;0,0664
274486;13,0157;38,3344;0,0685
274487;13,0413;38,3345;0,0705
274488;13,0669;38,3346;0,0725
274489;13,0924;38,3347;0,0743
274490;13,118;38,3348;0,076
274491;13,1435;38,3349;0,0775
274492;13,1691;38,335;0,0787
274493;13,1947;38,335;0,0797
274494;13,2202;38,3351;0,0804
274495;13,2458;38,3352;0,0809
274496;13,2713;38,3352;0,0811
274497;13,2969;38,3353;0,0811
274498;13,3225;38,3353;0,0809
274499;13,348;38,3354;0,0807
274500;13,3736;38,3354;0,0804
274501;13,3992;38,3354;0,08
274502;13,4247;38,3354;0,0797
274503;13,4503;38,3355;0,0794
274504;13,4759;38,3355;0,079
274505;13,5014;38,3355;0,0787
274506;13,527;38,3355;0,0783
274507;13,5526;38,3355;0,0779
274508;13,5781;38,3354;0,0775
274509;13,6037;38,3354;0,0771
274510;13,6292;38,3354;0,0767
274511;13,6548;38,3354;0,0764
274512;13,6803;38,3353;0,076
274513;13,7059;38,3353;0,0756
274514;13,7315;38,3352;0,0753
274515;13,757;38,3352;0,075
274516;13,7826;38,3351;0,0747
274517;13,8082;38,335;0,0744
274518;13,8337;38,335;0,0741
274519;13,8593;38,3349;0,0739
274520;13,8849;38,3348;0,0737
274521;13,9105;38,3347;0,0736
274522;13,936;38,3346;0,0735
274523;13,9616;38,3345;0,0734
274524;13,9871;38,3344;0,0733
274525;14,0127;38,3343;0,0733
274526;14,0382;38,3341;0,0733
274527;14,0638;38,334;0,0734
274528;14,0893;38,3339;0,0736
274529;14,1149;38,3337;0,0738
274530;14,1405;38,3336;0,0741
274531;14,1661;38,3334;0,0745
274532;14,1916;38,3333;0,0749
274533;14,2172;38,3331;0,0754
274534;14,2427;38,3329;0,076
274535;14,2683;38,3327;0,0766
274536;14,2938;38,3326;0,0773
274537;14,3194;38,3324;0,0781
274538;14,345;38,3322;0,079
274539;14,3705;38,332;0,08
274540;14,3961;38,3318;0,0814
274541;14,4217;38,3315;0,0829
274542;14,4472;38,3313;0,0846
274543;14,4728;38,3311;0,0867
274544;14,4984;38,3309;0,089
274545;14,5239;38,3306;0,0917
274546;14,5495;38,3304;0,0948
274547;14,575;38,3301;0,0983
274548;14,6006;38,3299;0,1027
274549;14,6262;38,3296;0,1081
274550;14,6517;38,3293;0,1146
274551;14,6773;38,3291;0,1222
274552;14,7028;38,3288;0,1313
274553;14,7284;38,3285;0,141
274554;14,754;38,3282;0,1515
274555;14,7795;38,3279;0,1612
274556;14,805;38,3276;0,1703
274557;14,8306;38,3273;0,1776
274558;14,8562;38,327;0,1834
274559;14,8817;38,3266;0,1876
274560;14,9073;38,3263;0,1904
274561;14,9328;38,326;0,1919
274562;14,9584;38,3256;0,1923
274563;14,984;38,3253;0,1917
274564;15,0095;38,3249;0,1902
274565;15,0351;38,3246;0,1874
274566;15,0606;38,3242;0,1832
274567;15,0862;38,3238;0,1777
274568;15,1117;38,3235;0,171
274569;15,1373;38,3231;0,1632
274570;15,1628;38,3227;0,1552
274571;15,1884;38,3223;0,1474
274572;15,2139;38,3219;0,1406
274573;15,2395;38,3215;0,1355
274574;15,2651;38,3211;0,132
274575;15,2906;38,3207;0,1301
274576;15,3161;38,3202;0,1298
274577;15,3417;38,3198;0,131
274578;15,3673;38,3194;0,1339
274579;15,3928;38,3189;0,1379
274580;15,4183;38,3185;0,1434
274581;15,4439;38,318;0,1505
274582;15,4695;38,3176;0,1587
274583;15,495;38,3171;0,1683
274584;15,5206;38,3166;0,1768
274585;15,5461;38,3161;0,1868
274586;15,5717;38,3156;0,1931
274587;15,5972;38,3152;0,197
274588;15,6228;38,3147;0,2003
274589;15,6483;38,3141;0,2046
274590;15,6739;38,3136;0,2105
274591;15,6994;38,3131;0,2183
274592;15,7249;38,3126;0,2278
274593;15,7505;38,3121;0,2397
274594;15,776;38,3115;0,2493
274595;15,8016;38,311;0,2563
274596;15,8272;38,3104;0,2606
274597;15,8527;38,3099;0,2636
274598;15,8782;38,3093;0,2662
274599;15,9038;38,3088;0,2675
274600;15,9293;38,3082;0,2676
274601;15,9549;38,3076;0,2676
274602;15,9804;38,307;0,2667
274603;16,006;38,3065;0,2658
274604;16,0315;38,3059;0,2604
274605;16,057;38,3053;0,256
274606;16,0826;38,3047;0,2507
274607;16,1081;38,304;0,2406
274608;16,1336;38,3034;0,2319
274609;16,1592;38,3028;0,2245
274610;16,1847;38,3022;0,2181
274611;16,2103;38,3015;0,2121
274612;16,2358;38,3009;0,206
274613;16,2614;38,3002;0,1995
274614;16,2869;38,2996;0,1926
274615;16,3124;38,2989;0,1847
274616;16,3379;38,2983;0,1761
274617;16,3635;38,2976;0,1662
274618;16,389;38,2969;0,1558
274619;16,4146;38,2962;0,1459
274620;16,4401;38,2955;0,1372
274621;16,4656;38,2948;0,1299
274622;16,4912;38,2941;0,1233
274623;16,5167;38,2934;0,1178
274624;16,5422;38,2927;0,1132
274625;16,5678;38,292;0,109
274626;16,5933;38,2913;0,1052
274627;16,6188;38,2905;0,1016
274628;16,6443;38,2898;0,0986
274629;16,6699;38,289;0,096
274630;16,6954;38,2883;0,0936
274631;16,721;38,2875;0,0913
274632;16,7465;38,2868;0,089
274633;16,772;38,286;0,0867
274634;16,7975;38,2852;0,0846
274635;16,8231;38,2844;0,0827
274636;16,8486;38,2836;0,0809
274637;16,8741;38,2829;0,0792
274638;16,8996;38,2821;0,0776
274639;16,9252;38,2813;0,0761
274640;16,9507;38,2804;0,0746
274641;16,9762;38,2796;0,0732
274642;17,0017;38,2788;0,072
274643;17,0272;38,278;0,0708
274644;17,0528;38,2771;0,0697
274645;17,0783;38,2763;0,0686
274646;17,1038;38,2754;0,0673
274647;17,1293;38,2746;0,0661
274648;17,1549;38,2737;0,0649
274649;17,1803;38,2729;0,0637
274650;17,2059;38,272;0,0625
274994;11,8405;38,3026;0,0261
274995;11,8661;38,303;0,0266
274996;11,8917;38,3034;0,027
274997;11,9172;38,3038;0,0274
274998;11,9427;38,3042;0,0278
274999;11,9683;38,3045;0,0281
275000;11,9938;38,3049;0,0285
275001;12,0194;38,3052;0,0289
275002;12,0449;38,3056;0,0293
275003;12,0705;38,3059;0,0297
275004;12,096;38,3063;0,0301
275005;12,1216;38,3066;0,0305
275006;12,1471;38,3069;0,0309
275007;12,1727;38,3072;0,0313
275008;12,1982;38,3075;0,0317
275009;12,2238;38,3078;0,0322
275010;12,2493;38,3081;0,0327
275011;12,2749;38,3084;0,0332
275012;12,3004;38,3087;0,0338
275013;12,326;38,309;0,0344
275014;12,3515;38,3093;0,0351
275015;12,3771;38,3095;0,0358
275016;12,4026;38,3098;0,0365
275017;12,4282;38,3101;0,0373
275018;12,4537;38,3103;0,0381
275019;12,4793;38,3106;0,039
275020;12,5048;38,3108;0,0399
275021;12,5304;38,311;0,041
275022;12,5559;38,3112;0,0422
275023;12,5815;38,3115;0,0435
275024;12,607;38,3117;0,0448
275025;12,6326;38,3119;0,0461
275026;12,6581;38,3121;0,0474
275027;12,6837;38,3123;0,0488
275028;12,7092;38,3125;0,0502
275029;12,7348;38,3127;0,0516
275030;12,7603;38,3128;0,0531
275031;12,7859;38,313;0,0545
275032;12,8114;38,3132;0,056
275033;12,8371;38,3133;0,0575
275034;12,8626;38,3135;0,0591
275035;12,8881;38,3136;0,0608
275036;12,9137;38,3138;0,0628
275037;12,9392;38,3139;0,065
275038;12,9648;38,314;0,0672
275039;12,9903;38,3142;0,0695
275040;13,0159;38,3143;0,0719
275041;13,0415;38,3144;0,0743
275042;13,067;38,3145;0,0766
275043;13,0926;38,3146;0,0789
275044;13,1181;38,3147;0,0811
275045;13,1437;38,3148;0,0832
275046;13,1692;38,3149;0,0848
275047;13,1948;38,3149;0,0861
275048;13,2203;38,315;0,0869
275049;13,2459;38,3151;0,0873
275050;13,2714;38,3151;0,0874
275051;13,297;38,3152;0,0873
275052;13,3226;38,3152;0,087
275053;13,3481;38,3153;0,0866
275054;13,3736;38,3153;0,0861
275055;13,3992;38,3153;0,0856
275056;13,4248;38,3153;0,085
275057;13,4504;38,3154;0,0845
275058;13,4759;38,3154;0,0839
275059;13,5015;38,3154;0,0833
275060;13,527;38,3154;0,0827
275061;13,5526;38,3154;0,0821
275062;13,5781;38,3153;0,0814
275063;13,6037;38,3153;0,0808
275064;13,6292;38,3153;0,0802
275065;13,6548;38,3153;0,0797
275066;13,6803;38,3152;0,0793
275067;13,7059;38,3152;0,0788
275068;13,7314;38,3151;0,0784
275069;13,757;38,3151;0,078
275070;13,7826;38,315;0,0776
275071;13,8081;38,3149;0,0772
275072;13,8337;38,3149;0,0769
275073;13,8592;38,3148;0,0766
275074;13,8848;38,3147;0,0763
275075;13,9103;38,3146;0,0761
275076;13,9359;38,3145;0,0759
275077;13,9614;38,3144;0,0758
275078;13,987;38,3143;0,0756
275079;14,0125;38,3142;0,0756
275080;14,0381;38,314;0,0755
275081;14,0637;38,3139;0,0756
275082;14,0892;38,3138;0,0757
275083;14,1147;38,3136;0,0758
275084;14,1403;38,3135;0,0761
275085;14,1659;38,3133;0,0764
275086;14,1914;38,3132;0,0768
275087;14,217;38,313;0,0773
275088;14,2425;38,3128;0,0778
275089;14,2681;38,3126;0,0784
275090;14,2936;38,3125;0,0791
275091;14,3192;38,3123;0,0798
275092;14,3447;38,3121;0,0807
275093;14,3703;38,3119;0,0819
275094;14,3958;38,3117;0,0831
275095;14,4214;38,3114;0,0846
275096;14,4469;38,3112;0,0862
275097;14,4725;38,311;0,0881
275098;14,4981;38,3108;0,0903
275099;14,5236;38,3105;0,0928
275100;14,5492;38,3103;0,0956
275101;14,5747;38,31;0,099
275102;14,6002;38,3098;0,1032
275103;14,6258;38,3095;0,1083
275104;14,6514;38,3092;0,1142
275105;14,6769;38,309;0,1211
275106;14,7025;38,3087;0,1297
275107;14,728;38,3084;0,1388
275108;14,7536;38,3081;0,149
275109;14,7791;38,3078;0,1588
275110;14,8047;38,3075;0,1681
275111;14,8302;38,3072;0,1759
275112;14,8558;38,3069;0,1821
275113;14,8813;38,3066;0,1869
275114;14,9068;38,3062;0,1901
275115;14,9324;38,3059;0,1919
275116;14,958;38,3055;0,1927
275117;14,9835;38,3052;0,1926
275118;15,009;38,3048;0,1915
275119;15,0346;38,3045;0,1892
275120;15,0602;38,3041;0,1857
275121;15,0857;38,3037;0,1808
275122;15,1113;38,3034;0,1748
275123;15,1368;38,303;0,1676
275124;15,1624;38,3026;0,1596
275125;15,1879;38,3022;0,1521
275126;15,2134;38,3018;0,1453
275127;15,239;38,3014;0,1397
275128;15,2645;38,301;0,136
275129;15,2901;38,3006;0,134
275130;15,3156;38,3001;0,1337
275131;15,3412;38,2997;0,1351
275132;15,3667;38,2993;0,1381
275133;15,3922;38,2988;0,1427
275134;15,4178;38,2984;0,1488
275135;15,4433;38,2979;0,1561
275136;15,4689;38,2975;0,1675
275137;15,4944;38,297;0,1791
275138;15,52;38,2965;0,1913
275139;15,5455;38,296;0,2013
275140;15,5711;38,2955;0,2081
275141;15,5966;38,2951;0,2127
275142;15,6221;38,2946;0,2155
275143;15,6477;38,2941;0,2184
275144;15,6732;38,2935;0,2229
275145;15,6987;38,293;0,2297
275146;15,7243;38,2925;0,2375
275147;15,7498;38,292;0,2468
275148;15,7754;38,2914;0,2538
275149;15,8009;38,2909;0,2594
275150;15,8264;38,2904;0,2628
275151;15,852;38,2898;0,2651
275152;15,8775;38,2892;0,2669
275153;15,9031;38,2887;0,2676
275154;15,9286;38,2881;0,2675
275155;15,9541;38,2875;0,2667
275156;15,9797;38,2869;0,2657
275157;16,0052;38,2864;0,264
275158;16,0307;38,2858;0,2583
275159;16,0563;38,2852;0,253
275160;16,0818;38,2846;0,2464
275161;16,1073;38,2839;0,2365
275162;16,1329;38,2833;0,2284
275163;16,1584;38,2827;0,2212
275164;16,1839;38,2821;0,215
275165;16,2094;38,2814;0,209
275166;16,235;38,2808;0,2028
275167;16,2605;38,2801;0,1962
275168;16,286;38,2795;0,1889
275169;16,3116;38,2788;0,1804
275170;16,3371;38,2782;0,1715
275171;16,3626;38,2775;0,1608
275172;16,3882;38,2768;0,1508
275173;16,4137;38,2761;0,1412
275174;16,4392;38,2754;0,1334
275175;16,4647;38,2747;0,1264
275176;16,4903;38,274;0,1202
275177;16,5158;38,2733;0,1153
275178;16,5413;38,2726;0,1109
275179;16,5668;38,2719;0,1069
275180;16,5924;38,2712;0,1032
275181;16,6179;38,2704;0,0999
275182;16,6434;38,2697;0,0971
275183;16,6689;38,2689;0,0946
275184;16,6945;38,2682;0,0922
275185;16,72;38,2674;0,0901
275186;16,7455;38,2667;0,0877
275187;16,771;38,2659;0,0854
275188;16,7965;38,2651;0,0834
275189;16,8221;38,2644;0,0816
275190;16,8476;38,2636;0,0798
275191;16,8731;38,2628;0,0782
275192;16,8986;38,262;0,0766
275193;16,9241;38,2612;0,0751
275194;16,9496;38,2604;0,0737
275195;16,9751;38,2595;0,0724
275196;17,0007;38,2587;0,0712
275197;17,0262;38,2579;0,0701
275198;17,0517;38,2571;0,069
275199;17,0772;38,2562;0,0679
275200;17,1027;38,2554;0,0666
275201;17,1282;38,2545;0,0654
275202;17,1538;38,2536;0,0641
275203;17,1793;38,2528;0,063
275548;11,841;38,2825;0,0263
275549;11,8666;38,2829;0,0267
275550;11,8921;38,2833;0,0271
275551;11,9177;38,2837;0,0275
275552;11,9432;38,2841;0,0279
275553;11,9688;38,2844;0,0283
275554;11,9942;38,2848;0,0287
275555;12,0198;38,2851;0,0291
275556;12,0454;38,2855;0,0295
275557;12,0709;38,2858;0,0299
275558;12,0964;38,2862;0,0303
275559;12,122;38,2865;0,0306
275560;12,1475;38,2868;0,031
275561;12,1731;38,2871;0,0314
275562;12,1986;38,2874;0,0319
275563;12,2241;38,2877;0,0323
275564;12,2497;38,288;0,0328
275565;12,2752;38,2883;0,0334
275566;12,3008;38,2886;0,034
275567;12,3263;38,2889;0,0347
275568;12,3519;38,2892;0,0353
275569;12,3774;38,2894;0,0361
275570;12,4029;38,2897;0,0369
275571;12,4285;38,29;0,0377
275572;12,454;38,2902;0,0386
275573;12,4796;38,2905;0,0395
275574;12,5051;38,2907;0,0405
275575;12,5306;38,2909;0,0417
275576;12,5562;38,2912;0,043
275577;12,5817;38,2914;0,0443
275578;12,6073;38,2916;0,0457
275579;12,6328;38,2918;0,0471
275580;12,6584;38,292;0,0485
275581;12,6839;38,2922;0,0499
275582;12,7095;38,2924;0,0513
275583;12,735;38,2926;0,0528
275584;12,7605;38,2927;0,0544
275585;12,7861;38,2929;0,056
275586;12,8116;38,2931;0,0576
275587;12,8372;38,2932;0,0591
275588;12,8627;38,2934;0,061
275589;12,8883;38,2935;0,0631
275590;12,9138;38,2937;0,0653
275591;12,9394;38,2938;0,0677
275592;12,9649;38,2939;0,0702
275593;12,9905;38,2941;0,0729
275594;13,016;38,2942;0,0757
275595;13,0416;38,2943;0,0785
275596;13,0671;38,2944;0,0815
275597;13,0927;38,2945;0,0847
275598;13,1182;38,2946;0,0876
275599;13,1438;38,2947;0,0901
275600;13,1693;38,2948;0,0921
275601;13,1949;38,2948;0,0935
275602;13,2204;38,2949;0,0945
275603;13,2459;38,295;0,0949
275604;13,2715;38,295;0,0949
275605;13,297;38,2951;0,0947
275606;13,3226;38,2951;0,0942
275607;13,3482;38,2952;0,0936
275608;13,3737;38,2952;0,0929
275609;13,3993;38,2952;0,0921
275610;13,4248;38,2952;0,0913
275611;13,4503;38,2953;0,0904
275612;13,4759;38,2953;0,0896
275613;13,5014;38,2953;0,0889
275614;13,527;38,2953;0,0881
275615;13,5525;38,2953;0,0873
275616;13,5781;38,2952;0,0865
275617;13,6036;38,2952;0,0857
275618;13,6292;38,2952;0,085
275619;13,6547;38,2952;0,0843
275620;13,6802;38,2951;0,0836
275621;13,7058;38,2951;0,0829
275622;13,7314;38,295;0,0823
275623;13,7569;38,295;0,0816
275624;13,7825;38,2949;0,081
275625;13,808;38,2948;0,0805
275626;13,8336;38,2948;0,08
275627;13,8591;38,2947;0,0796
275628;13,8847;38,2946;0,0792
275629;13,9102;38,2945;0,0789
275630;13,9357;38,2944;0,0787
275631;13,9613;38,2943;0,0784
275632;13,9868;38,2942;0,0782
275633;14,0124;38,2941;0,0781
275634;14,0379;38,2939;0,078
275635;14,0635;38,2938;0,0779
275636;14,089;38,2937;0,078
275637;14,1146;38,2935;0,0781
275638;14,1401;38,2934;0,0783
275639;14,1656;38,2932;0,0786
275640;14,1912;38,2931;0,079
275641;14,2167;38,2929;0,0794
275642;14,2423;38,2927;0,0799
275643;14,2678;38,2925;0,0805
275644;14,2934;38,2924;0,0812
275645;14,3189;38,2922;0,082
275646;14,3445;38,292;0,0829
275647;14,37;38,2918;0,084
275648;14,3956;38,2916;0,0852
275649;14,4211;38,2914;0,0866
275650;14,4467;38,2911;0,0882
275651;14,4722;38,2909;0,09
275652;14,4977;38,2907;0,092
275653;14,5233;38,2904;0,0943
275654;14,5488;38,2902;0,0969
275655;14,5744;38,2899;0,1
275656;14,5999;38,2897;0,1039
275657;14,6254;38,2894;0,1086
275658;14,651;38,2891;0,1141
275659;14,6766;38,2889;0,1207
275660;14,7021;38,2886;0,1288
275661;14,7276;38,2883;0,1374
275662;14,7532;38,288;0,147
275663;14,7787;38,2877;0,1567
275664;14,8043;38,2874;0,166
275665;14,8298;38,2871;0,1743
275666;14,8554;38,2868;0,1809
275667;14,8809;38,2865;0,1861
275668;14,9064;38,2861;0,1897
275669;14,932;38,2858;0,192
275670;14,9575;38,2855;0,1931
275671;14,9831;38,2851;0,1933
275672;15,0086;38,2847;0,1926
275673;15,0342;38,2844;0,1908
275674;15,0597;38,284;0,1879
275675;15,0852;38,2837;0,1837
275676;15,1108;38,2833;0,1782
275677;15,1363;38,2829;0,1717
275678;15,1618;38,2825;0,1643
275679;15,1874;38,2821;0,1568
275680;15,2129;38,2817;0,15
275681;15,2384;38,2813;0,1443
275682;15,264;38,2809;0,1401
275683;15,2895;38,2805;0,1379
275684;15,3151;38,28;0,1377
275685;15,3406;38,2796;0,1392
275686;15,3661;38,2792;0,1428
275687;15,3917;38,2787;0,1483
275688;15,4172;38,2783;0,1555
275689;15,4428;38,2778;0,1649
275690;15,4683;38,2774;0,1766
275691;15,4938;38,2769;0,1905
275692;15,5194;38,2764;0,203
275693;15,5449;38,2759;0,2143
275694;15,5704;38,2755;0,2209
275695;15,596;38,275;0,2258
275696;15,6215;38,2745;0,2298
275697;15,647;38,274;0,2324
275698;15,6726;38,2734;0,2362
275699;15,6981;38,2729;0,24
275700;15,7236;38,2724;0,2468
275701;15,7491;38,2719;0,2527
275702;15,7747;38,2713;0,2583
275703;15,8002;38,2708;0,2627
275704;15,8257;38,2703;0,2652
275705;15,8513;38,2697;0,2664
275706;15,8768;38,2692;0,2676
275707;15,9023;38,2686;0,2678
275708;15,9279;38,268;0,2671
275709;15,9534;38,2674;0,2658
275710;15,9789;38,2669;0,2642
275711;16,0044;38,2663;0,2605
275712;16,03;38,2657;0,2571
275713;16,0555;38,2651;0,2494
275714;16,081;38,2645;0,2409
275715;16,1065;38,2639;0,2321
275716;16,1321;38,2632;0,2246
275717;16,1576;38,2626;0,2182
275718;16,1831;38,262;0,2122
275719;16,2086;38,2613;0,2062
275720;16,2342;38,2607;0,1996
275721;16,2597;38,2601;0,1927
275722;16,2852;38,2594;0,1848
275723;16,3107;38,2587;0,1762
275724;16,3362;38,2581;0,1663
275725;16,3618;38,2574;0,1558
275726;16,3873;38,2567;0,146
275727;16,4128;38,256;0,1372
275728;16,4383;38,2554;0,1298
275729;16,4638;38,2547;0,1232
275730;16,4894;38,254;0,1176
275731;16,5149;38,2532;0,113
275732;16,5404;38,2525;0,1088
275733;16,5659;38,2518;0,1049
275734;16,5914;38,2511;0,1014
275735;16,617;38,2503;0,0984
275736;16,6425;38,2496;0,0958
275737;16,668;38,2489;0,0933
275738;16,6935;38,2481;0,091
275739;16,719;38,2474;0,0887
275740;16,7445;38,2466;0,0863
275741;16,77;38,2458;0,0842
275742;16,7955;38,245;0,0823
275743;16,8211;38,2443;0,0805
275744;16,8466;38,2435;0,0788
275745;16,8721;38,2427;0,0772
275746;16,8976;38,2419;0,0757
275747;16,9231;38,2411;0,0743
275748;16,9486;38,2403;0,0729
275749;16,9741;38,2395;0,0717
275750;16,9996;38,2386;0,0705
275751;17,0251;38,2378;0,0695
275752;17,0506;38,237;0,0684
275753;17,0761;38,2361;0,0671
275754;17,1016;38,2353;0,0659
275755;17,1271;38,2344;0,0646
275756;17,1526;38,2336;0,0634
275757;17,1781;38,2327;0,0623
276102;11,8415;38,2625;0,0264
276103;11,8671;38,2628;0,0268
276104;11,8926;38,2632;0,0272
276105;11,9181;38,2636;0,0276
276106;11,9436;38,264;0,028
276107;11,9692;38,2643;0,0284
276108;11,9947;38,2647;0,0288
276109;12,0202;38,265;0,0292
276110;12,0458;38,2654;0,0296
276111;12,0713;38,2657;0,03
276112;12,0968;38,2661;0,0304
276113;12,1224;38,2664;0,0308
276114;12,1479;38,2667;0,0312
276115;12,1734;38,267;0,0316
276116;12,199;38,2673;0,032
276117;12,2245;38,2676;0,0325
276118;12,2501;38,2679;0,033
276119;12,2756;38,2682;0,0336
276120;12,3012;38,2685;0,0342
276121;12,3267;38,2688;0,0349
276122;12,3522;38,2691;0,0356
276123;12,3777;38,2693;0,0364
276124;12,4033;38,2696;0,0372
276125;12,4288;38,2699;0,0381
276126;12,4543;38,2701;0,039
276127;12,4799;38,2704;0,0399
276128;12,5054;38,2706;0,0412
276129;12,531;38,2708;0,0425
276130;12,5565;38,2711;0,0438
276131;12,582;38,2713;0,0452
276132;12,6076;38,2715;0,0466
276133;12,6331;38,2717;0,048
276134;12,6586;38,2719;0,0495
276135;12,6842;38,2721;0,051
276136;12,7097;38,2723;0,0525
276137;12,7353;38,2725;0,0541
276138;12,7608;38,2726;0,0557
